,5.400.C1 room temp,5.400.C1 rcp load,5.400.C1 air load,5.400.C1 occ,5.400.C1 rcp cool load,5.400.C1 rcp heat load,5.400.C1 setpoint,5.416 room temp,5.416 rcp load,5.416 air load,5.416 occ,5.416 rcp cool load,5.416 rcp heat load,5.416 setpoint,5.417 room temp,5.417 rcp load,5.417 air load,5.417 occ,5.417 rcp cool load,5.417 rcp heat load,5.417 setpoint,5.420 room temp,5.420 rcp load,5.420 air load,5.420 occ,5.420 rcp cool load,5.420 rcp heat load,5.420 setpoint,5.425 room temp,5.425 rcp load,5.425 air load,5.425 occ,5.425 rcp cool load,5.425 rcp heat load,5.425 setpoint,5.426 room temp,5.426 rcp load,5.426 air load,5.426 occ,5.426 rcp cool load,5.426 rcp heat load,5.426 setpoint,5.429 room temp,5.429 rcp load,5.429 air load,5.429 occ,5.429 rcp cool load,5.429 rcp heat load,5.429 setpoint,Thermometer,Solar Radiation Sensor,OAT_Smooth,sp_delta,5.400.C1 Heating SP,5.400.C1 Cooling SP,5.416 Heating SP,5.416 Cooling SP,5.417 Heating SP,5.417 Cooling SP,5.420 Heating SP,5.420 Cooling SP,5.425 Heating SP,5.425 Cooling SP,5.426 Heating SP,5.426 Cooling SP,5.429 Heating SP,5.429 Cooling SP
2024-10-01 07:00:00,72.67999268,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,12.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 07:15:00,72.72999573,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,32.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 07:30:00,72.80999756,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,48.8,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 07:45:00,72.86999512,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,45.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 08:00:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,25.8,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 08:15:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,32.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 08:30:00,72.90999603,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,53.25,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 08:45:00,72.90999603,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,101.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 09:00:00,72.96999359,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,141.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 09:15:00,72.97999573,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,110.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 09:30:00,72.96999359,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,91.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 09:45:00,72.99999237,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,108.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 10:00:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,106.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 10:15:00,73.0799942,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,140.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 10:30:00,72.97999573,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,188.75,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 10:45:00,72.99999237,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,204.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 11:00:00,73.03999329,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,128.25,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 11:15:00,73.03999329,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,167.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 11:30:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,172.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 11:45:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,128.5,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 12:00:00,73.05999756,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,107.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 12:15:00,72.99999237,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,301.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 12:30:00,72.98999786,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,239.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 12:45:00,72.97999573,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,203.75,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 13:00:00,72.79999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,207.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 13:15:00,72.70999146,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,122.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 13:30:00,72.73999786,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,127.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 13:45:00,72.73999786,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,222.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 14:00:00,72.74999237,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,352.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 14:15:00,72.96999359,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,210.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 14:30:00,72.97999573,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,93.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 14:45:00,73.04999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,191.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 15:00:00,73.00999451,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,352.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 15:15:00,72.80999756,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,180.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 15:30:00,72.81999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,259.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 15:45:00,72.85999298,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,184.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 16:00:00,72.86999512,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,259.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 16:15:00,72.69999695,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,131.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 16:30:00,72.68999481,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,104.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 16:45:00,72.84999085,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,51.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 17:00:00,72.8299942,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,94.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 17:15:00,72.77999115,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,21.2,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 17:30:00,72.78999329,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,12.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 17:45:00,72.84999085,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,33.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 18:00:00,72.90999603,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,14.4,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 18:15:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,7.6,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 18:30:00,72.98999786,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 18:45:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 19:00:00,72.84999085,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 19:15:00,72.91999817,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 19:30:00,73.01999664,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 19:45:00,73.04999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 20:00:00,73.0799942,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 20:15:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 20:30:00,73.04999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 20:45:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 21:00:00,72.84999085,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 21:15:00,72.93999481,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 21:30:00,72.83999634,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 21:45:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 22:00:00,72.79999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 22:15:00,72.86999512,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 22:30:00,72.93999481,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 22:45:00,73.04999542,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 23:00:00,73.05999756,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 23:15:00,73.0799942,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 23:30:00,73.06999207,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-01 23:45:00,73.04999542,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 00:00:00,72.98999786,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 00:15:00,72.91999817,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 00:30:00,72.86999512,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 00:45:00,72.87999725,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 01:00:00,72.8999939,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 01:15:00,72.88999176,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 01:30:00,72.74999237,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 01:45:00,72.73999786,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 02:00:00,72.83999634,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 02:15:00,72.8299942,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 02:30:00,72.78999329,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 02:45:00,72.74999237,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 03:00:00,72.71999359,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 03:15:00,72.70999146,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 03:30:00,72.68999481,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 03:45:00,72.67999268,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 04:00:00,72.6499939,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 04:15:00,72.61999512,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 04:30:00,72.59999085,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 04:45:00,72.55999756,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 05:00:00,72.53999329,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 05:15:00,72.53999329,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 05:30:00,72.49999237,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 05:45:00,72.49999237,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 06:00:00,72.46999359,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 06:15:00,72.46999359,0.0,,0.0,0.0,0.0,79.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,65.0,79.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 06:30:00,72.34999085,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 06:45:00,72.25999451,0.0,,0.0,0.0,0.0,75.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,75.99999237,80.0,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
2024-10-02 07:00:00,72.28999329,0.0,,0.0,0.0,0.0,77.99999237,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,12.8,,0.0,65.0,77.99999237,,80.0,,80.0,,80.0,,80.0,,80.0,,80.0
